"ActivityDT","ActivityActivity","SourceHost","SourceDatabase","SourceTable"
"23/06/2008",64,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2009",139,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2010",96,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2011",134,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2012",51,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2013",79,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2014",119,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2015",74,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/06/2016",76,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2006",35,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2007",91,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2008",105,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2009",109,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2010",82,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2011",59,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2012",76,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2013",142,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2014",113,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2015",130,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/07/2016",47,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2006",96,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2007",133,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2008",78,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2009",50,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2010",97,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2011",160,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2012",118,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2013",113,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2014",69,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2015",65,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/08/2016",107,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2006",71,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2007",42,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2008",111,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2009",181,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2010",130,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2011",113,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2012",53,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2013",74,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2014",94,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2015",104,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/09/2016",99,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2006",71,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2007",150,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2008",126,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2009",135,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2010",97,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2011",103,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2012",63,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2013",121,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2014",108,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2015",95,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/10/2016",61,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2006",81,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2007",138,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2008",52,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2009",112,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2010",122,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2011",151,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2012",135,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2013",53,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2014",71,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2015",116,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/11/2016",175,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2006",39,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2007",47,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2008",132,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2009",115,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2010",146,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2011",140,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2012",60,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2013",86,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2014",177,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2015",115,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"23/12/2016",98,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2007",100,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2008",123,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2009",109,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2010",78,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2011",105,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2012",88,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2013",145,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2014",101,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2015",46,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2016",59,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/01/2017",78,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2007",57,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2008",44,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2009",101,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2010",158,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2011",148,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2012",136,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2013",100,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2014",52,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2015",106,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2016",106,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/02/2017",97,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2007",161,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2008",37,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2009",107,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2010",112,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2011",110,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2012",66,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2013",53,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2014",81,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2015",116,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2016",163,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/03/2017",103,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2007",136,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2008",109,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2009",122,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2010",75,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2011",59,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2012",108,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2013",138,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2014",128,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2015",121,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2016",57,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/04/2017",86,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2006",598,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2007",107,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2008",111,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2009",82,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2010",111,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2011",81,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2012",108,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2013",156,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2014",77,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2015",41,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/05/2016",73,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2006",56,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2007",31,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2008",118,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2009",151,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2010",89,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2011",116,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2012",55,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2013",108,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2014",99,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2015",128,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/06/2016",91,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2006",84,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2007",98,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2008",111,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2009",98,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2010",53,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2011",62,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2012",92,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2013",115,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2014",113,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2015",99,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/07/2016",38,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2006",131,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2007",114,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2008",51,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2009",121,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2010",92,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2011",104,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2012",130,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2013",94,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2014",65,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2015",86,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/08/2016",109,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2006",73,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2007",95,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2008",126,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2009",118,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2010",115,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2011",75,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2012",138,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2013",132,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2014",97,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2015",100,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/09/2016",83,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2006",90,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2007",122,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2008",126,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2009",82,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2010",64,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2011",104,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2012",105,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2013",106,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2014",117,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2015",69,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/10/2016",84,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2006",135,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2007",63,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2008",96,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2009",139,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2010",169,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2011",158,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2012",93,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2013",50,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2014",85,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2015",90,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/11/2016",116,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2006",73,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2007",117,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2008",139,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2009",129,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2010",111,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2011",38,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2012",76,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2013",75,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2014",138,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2015",149,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"24/12/2016",51,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2007",86,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2008",140,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2009",75,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2010",113,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2011",121,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2012",139,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2013",107,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2014",61,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2015",82,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2016",75,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/01/2017",82,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2007",39,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2008",69,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2009",118,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2010",113,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2011",140,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2012",59,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2013",125,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2014",127,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2015",105,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2016",102,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/02/2017",59,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2007",22,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2008",99,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2009",128,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2010",124,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2011",113,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2012",42,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2013",87,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2014",110,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2015",144,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2016",48,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
"25/03/2017",60,"oxnetdwp01.oxnet.nhs.uk","BloodTrack_ARCHIVE","vw_BloodStatus"
