"mapping_action","map_operation","source_host","source_schema","source_db","target_host","target_schema","target_db","table_name"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OFST"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OGXC"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OIANC"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OICON"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OIDFU"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OIDISF"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OIPD"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OLIQ"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OPCON"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OPDEST"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OPDISM"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OPRES"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local ORCS"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local ORESUS"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OUTCM del outcome"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OVTR Ventouse?"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OxmatCodes"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TADMM"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TBIRTH"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TDEL"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TDIAG"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TDISB"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TDISM"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TDRUG"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TOPS"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TPAT"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local TPREG"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","OX All fixes"
"onboard_past","APPEND","OXNETDWP01","staging","Histopathology_TIE","OXNETDWP01","raw","Histopathology_TIE","cdrResults"
"onboard_past","APPEND","OXNETDWP01","staging","Radiology_TIE","OXNETDWP01","raw","Radiology_TIE","cdrResults"
"onboard_pathology_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - pathology old","OXNETDWP01","raw","Pathology_ARCHIVE","pathdata"
"onboard_pathology_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - pathology old","OXNETDWP01","raw","Pathology_ARCHIVE","pathraw"
"onboard_pathology_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - pathology old","OXNETDWP01","raw","Pathology_ARCHIVE","pathv1"
"onboard_pathology_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - pathology old","OXNETDWP01","raw","Pathology_ARCHIVE","sysdiagrams"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_CMT_MedAdminError"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_CMT_MedAdminEvent"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_CMT_MedAdminMedEventIngrdnt"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_CMT_OrderAction"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_CMT_OrderIngredient"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_CMT_Orders"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_IM200_OrderDetails"
"onboard_pharmacy_data","APPEND","OXNETDWP01","staging","Prescribing_ABX","OXNETDWP01","raw","Prescribing_ABX","v_IM200_Orders"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAntibiogramSort"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAntibiotic"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAPInstr"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAPOrdTest"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAPQCDispAccuracy"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAPQCNephCalibr"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAPQCNephDaily"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAPQCPipeAccuracy"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAST"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblAvailTests"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBACTInfo"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodePatName"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodePrintDate"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodePrintStyleAP"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodeSpecType"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodeStyle"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodeStyleAP"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodeStyleConfig"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBarcodeStyleConfigAP"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBatchOrder"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBatteryAntiXref"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBioChemicals"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBloodVolSort"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBodySite"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblBreakpoints"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblCaptions"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblClient"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblClusterInfo"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblCmntsXref"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblCollectedBy"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblConfig"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblConfigParams"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblCustomSort"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblDataUpdAntimicrobials"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblDataUpdate"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblDiagnosis"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblDrugConcs"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblDrugTherapy"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblExpertConfig"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblFavorites"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblFilterComboEntries"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblFilterComboTypes"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblFilterFieldNames"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblFilterPathNames"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblFiredRules"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblFXInfo"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblGroupTest"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblGroupTestXref"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblGrowthDetection"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblHistoryAST"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblHospitalService"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblID"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblIDOrgXref"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblInnovaErrors"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblInquiry"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblInstrQc"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblInstrTestDefs"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblInstrumentInfo"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblInterpGroups"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblIsolate"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblIsolateResistMechs"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblIsolateResults"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblIsolClass"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblIsolTestXref"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblJoinRelationships"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblLabReportBioChemicals"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblLISFieldMap"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblLISParameters"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblLISUpdate"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiBlockedWells"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiOrganismXref"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiPlates"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiPlateTypes"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiProbabilityResults"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiProjectDetails"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiProjects"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiRawResults"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiWorklistCriteria"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiWorklistDisplay"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMaldiWorklists"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMediaType"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMGITInfo"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMICs"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMsgAlerts"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMsgDistConfig"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMsgEmail"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMsgEmailList"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblMsgEmailLog"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblOptionConfig"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblOrderedTest"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblOrdTestMsgs"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblOrganism"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblOrganismInterps"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblOrgGroups"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPatient"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPatientSex"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPhxInfo"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPhysician"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPostMsgs"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPreCanIsolCmnts"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPreCanPatCmnts"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPreCanSpecCmnts"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPreCanTestCmnts"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPrelimFinal"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblPrintBDXRule"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCAPIDBroth"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCASTBroth"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCASTEmergeBroth"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCATCC"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCCtrlWells"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCDrgSuppress"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCFormulations"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCIDBroth"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCIndicator"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCLot"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCLotStatus"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCMICRanges"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCOrderedTest"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCProfile"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCRefStrains"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCStrainsXref"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCTestStatus"
